Trial,R=250,R=500,R=1000,R=1500,R=2000,R=2500,R=3000
7188,4304,15487,96081,99180,208524,269115,350248
7189,4830,19553,74468,94724,346667,148467,243545
7190,10008,12785,48881,138837,183228,199128,448366
7191,6976,15243,38471,59997,123743,175402,708707
7192,11580,14842,64912,97985,120427,296106,258837
7193,8771,14931,41594,82264,178115,306670,363958
7194,3292,12464,75631,123125,246918,203800,621227
7195,7395,37417,32283,103359,244784,217062,370511
7196,5004,26697,71718,103276,126958,387052,160731
7197,5133,21700,126455,98707,99916,330956,374025
7198,4226,25928,145852,87032,135788,474655,628779
7199,5363,18589,45914,71281,310628,261493,291847
7200,6835,38785,88219,134883,423054,313913,347843
7201,6913,30666,44271,330504,117656,308181,330658
7202,5679,16725,53492,174013,193213,233861,379001
7203,6974,12701,96431,113178,241549,430868,322970
7204,8281,16496,140554,260937,175880,289257,767704
7205,9259,30042,53351,114425,116685,145107,408029
7206,16340,57278,82241,149675,180952,298937,791278
7207,6424,20586,115547,73628,94753,277361,417573
7208,6874,16183,33682,117108,95083,464839,362908
7209,10295,26116,76642,82050,243807,369722,336009
7210,3161,20880,40699,58690,110986,410181,236523
7211,7940,13222,84612,120867,176530,278706,226029
7212,6782,14820,89347,106462,204461,300492,277070
7213,4435,9323,62141,99244,85545,508992,186337
7214,5935,14804,28367,75744,157421,217990,322044
7215,7611,14762,41016,70442,115242,147244,385333
7216,7997,20232,31275,84089,137281,226023,483346
7217,6291,8957,98079,146682,250879,209196,331329
7218,7587,15906,49222,83639,206852,139540,241798
7219,3325,15755,52668,79719,192160,234230,184017
7220,11203,13724,67619,86809,79177,307432,558891
7221,5695,19398,22135,83635,153291,317791,304660
7222,4243,25661,55396,102515,231322,214031,281556
7223,9751,14737,61541,84761,255956,211985,191836
7224,4235,18993,57859,106658,107557,210008,456969
7225,5425,27478,55129,158593,230421,267555,275300
7226,5530,12420,50638,119506,220890,245725,415992
7227,8819,16842,93401,81097,190185,454758,448594
7228,5691,17637,61352,71741,126729,261075,532274
7229,7126,16307,55910,83857,110417,160174,251940
7230,4428,10417,45747,168551,239895,383983,276523
7231,4571,11083,56653,93743,103289,454545,495265
7232,3120,41596,90657,162745,277663,328640,387415
7233,4784,13746,107142,71819,294150,150695,365598
7234,13180,11192,87747,161282,195068,451727,627291
7235,7181,12670,56401,149201,129796,156510,520861
7236,10880,14702,71113,142106,153800,243153,329657
7237,7887,16639,44375,101629,163961,267298,220958
7238,6390,19598,43225,98384,134571,249745,666586
7239,4526,37811,72674,96126,183517,210226,246813
7240,5144,21632,55997,133993,190757,311345,363626
7241,4711,18375,51791,63234,130052,371179,289717
7242,6044,19520,55001,119255,109071,528064,236107
7243,6799,12634,37864,128937,157107,217228,832891
7244,4047,18434,50143,104005,107400,249274,1189075
7245,5571,17567,39723,121749,184400,541508,465181
7246,3547,14895,55578,69994,255771,224997,558394
7247,12388,19102,62005,221481,85599,290217,250831
7248,7980,25655,68559,72016,182330,498644,242585
7249,6605,18611,171632,98471,163136,341405,204521
7250,3770,32162,51973,215799,216142,247280,249791
7251,3957,21455,72152,213998,241232,222581,201747
7252,4659,9908,61581,92329,233945,253641,327090
7253,4876,15352,105255,78443,152788,370040,529534
7254,5958,26750,141634,88021,154272,291702,477129
7255,8444,21320,84018,90331,103681,177804,379015
7256,2425,50230,27615,60161,198050,299472,507281
7257,6033,18358,146064,110074,290158,216276,376440
7258,6337,21234,47393,146384,339973,254304,591989
7259,5250,23608,137579,103296,169326,278419,409948
7260,7495,13778,45077,76205,292211,406313,393287
7261,4713,18323,57971,64307,146634,384382,617981
7262,5774,13722,110042,79903,153926,224108,393363
7263,11459,12731,99611,294986,164144,468890,186665
7264,6691,19449,23741,95979,150746,307246,290246
7265,6342,27798,33368,55114,269765,290522,280264
7266,8134,19862,32904,119033,191138,307738,259949
7267,9125,22605,64138,163158,155354,143244,279487
7268,12641,13211,42397,197797,158260,204124,210036
7269,12307,33883,53742,77142,243344,161158,267133
7270,3524,33687,61429,97352,161855,227286,182260
7271,7359,16062,66590,101967,322936,321774,606226
7272,5144,15234,32901,84852,91732,147001,321556
7273,6631,29876,130757,160725,82106,170299,461656
7274,6239,31267,33360,78931,148878,248972,239447
7275,6829,16269,56229,113191,386438,180922,520506
7276,8979,30550,28873,125420,277254,188840,761964
7277,5071,18675,87317,97722,182628,274235,254410
7278,9793,12266,31380,56218,106487,289332,238161
7279,3416,19035,86714,113151,89588,638487,376965
7280,9888,53867,117032,145315,210390,127303,524493
7281,7457,31518,57034,164994,125495,363130,651224
7282,5347,16505,49574,72848,170588,275448,398084
7283,6428,16537,50296,99516,253516,262136,341941
7284,3259,11407,60616,97425,269885,438373,336736
7285,7899,18732,47970,73017,148347,365265,158319
7286,7697,20203,119383,58480,226203,301764,548528
7287,6434,11489,56211,77332,141909,876757,182493
7288,7332,22264,71675,171849,191521,289602,438741
7289,6495,19610,35513,65430,195103,568530,286261
7290,8364,15512,64180,172953,282689,296437,597633
7291,6814,17566,45852,130745,163865,197760,213176
7292,7963,26843,92380,49635,224766,503318,326718
7293,7078,20319,44507,118413,173669,284437,233838
7294,6911,37963,49195,170420,252325,275086,320702
7295,5592,31885,65068,287952,197504,252496,447554
7296,6864,9425,48538,230407,279309,379409,465059
7297,4691,12451,71336,119580,246126,324124,459832
7298,3402,13141,74850,97967,125644,580554,212569
7299,5339,22488,38333,57545,300217,229279,298228
7300,8379,15702,82582,89460,167645,294245,374349
7301,6075,9411,70400,252539,170165,494658,219929
7302,7537,23198,52941,216911,157531,169767,344654
7303,7886,12116,31067,159222,604485,234500,506873
7304,8647,25540,101606,120165,151181,257170,385212
7305,7677,11976,88626,245633,172231,293940,435681
7306,4068,23885,116350,88507,190168,288893,336922
7307,7471,16873,31635,115515,285687,188126,369746
7308,5949,18598,49570,185823,198071,452523,383723
7309,9001,15179,53339,178869,141786,156382,605039
7310,6013,10896,60106,50565,382202,147665,1267963
7311,5664,15164,82900,80336,305718,180141,188777
7312,8537,22228,42515,132969,225282,431681,357403
7313,8142,31049,42743,82043,220278,279334,322769
7314,2217,9015,106265,228658,260513,187965,132075
7315,6596,10718,52380,204493,255070,209413,148135
7316,10503,12095,59682,124583,208672,255154,589444
7317,9215,12225,46436,145821,156535,352598,277146
7318,6285,23731,73033,89735,127441,285745,210733
7319,5778,14863,80828,98392,122218,337513,438237
7320,15728,11175,59452,61465,230216,173522,526657
7321,9128,11183,66221,96298,108539,230108,462972
7322,3608,35579,88916,86602,124419,194466,301049
7323,4415,19562,91000,96366,180250,260864,301454
7324,8283,8352,96726,204419,151724,177853,503242
7325,7187,20127,35693,96153,158607,177118,361377
7326,6432,22015,115004,161434,111772,598829,247840
7327,5372,57475,88624,176422,93274,197954,220288
7328,9530,37699,30514,131491,124360,301282,167167
7329,5204,17766,84446,175891,190126,261758,270746
7330,5024,10967,50752,88832,97711,252580,344394
7331,9561,25389,41768,64230,141141,300096,496253
7332,3189,10884,53543,110917,283230,203124,192176
7333,9402,26185,35847,127061,175991,342857,252507
7334,6114,13623,53308,62961,232520,114400,432817
7335,9556,23943,28651,85915,210088,390108,333609
7336,8454,17119,34357,133892,398378,422167,429237
7337,4220,29621,53623,107336,212140,225480,217512
7338,9438,13118,26012,87629,128962,267391,266079
7339,6019,28515,68000,99142,279267,202812,363424
7340,6969,24202,38180,134574,161558,228675,291333
7341,6427,30554,49028,70303,125431,210289,189812
7342,4011,14948,134923,75420,254712,262957,149385
7343,6300,31213,57946,167022,328909,205412,563063
7344,9334,27982,50120,241671,387546,177990,520594
7345,8383,14914,48746,79047,279604,206837,489744
7346,6093,9594,54543,105955,411079,174340,412502
7347,9179,9588,32127,157110,197975,232110,358499
7348,9114,17244,72320,91318,168868,420896,402326
7349,7407,21203,100657,61093,204973,229139,237012
7350,9428,12533,42599,143807,265457,198714,233567
7351,6343,26082,78118,97699,84062,248504,500838
7352,7445,13313,34564,210313,285312,208801,409936
7353,4166,41901,57332,245829,326578,182968,271035
7354,7621,16262,126598,63487,322049,127989,186088
7355,7595,20471,65642,108020,153154,299123,240176
7356,5688,11569,45185,67226,153402,1015057,680450
7357,4648,55787,43398,90170,134881,292747,257526
7358,4691,13057,37224,108688,122191,179718,150332
7359,5290,16447,77791,130836,154451,649355,368569
7360,8621,33967,33100,90249,169589,239438,233340
7361,5634,14600,37519,137717,514464,289059,892608
7362,5276,12489,43879,84974,290809,434516,459055
7363,4635,28686,47559,74100,237285,278110,217869
7364,8839,21605,49321,93662,154192,200739,216785
7365,5160,13486,60955,88685,181708,194735,238056
7366,6801,21658,26609,62015,237345,212900,248156
7367,6382,33912,113012,54262,213180,296326,650636
7368,6760,17468,56162,104939,109003,135617,248547
7369,4736,13502,33359,61149,221322,295338,333425
7370,5755,14258,46465,134709,141444,180285,414146
7371,7127,17869,42632,52337,335186,403819,318778
7372,4003,22931,50901,101815,205758,166463,660971
7373,13912,15091,72399,99518,108479,285730,575190
7374,5868,34097,23834,122698,289551,301643,654421
7375,14278,19211,66090,56727,241367,232684,176222
7376,5335,14452,35850,107006,320896,213991,450365
7377,11145,15171,52799,165320,450453,382149,597767
7378,6629,18789,34339,50329,159419,267404,289417
7379,5400,7120,67578,80534,290384,711586,197685
7380,4046,33958,49710,126811,140870,329556,657871
7381,8685,16911,41577,125273,174870,401636,197104
7382,7853,27584,61725,113345,143648,237107,406233
7383,5198,17809,45117,153195,314478,245133,183879
7384,3558,20624,26021,215593,115135,580534,612373
7385,4931,11125,47499,46542,113654,243468,481307
7386,5789,22004,61664,45579,136177,499153,523073
7387,6546,22931,82080,94128,261754,208489,388397
7388,12865,11602,39305,124186,248280,208488,262833
7389,8907,15197,48084,55814,179992,221831,583649
7390,12844,14874,51310,74381,185844,168674,210893
7391,3470,15932,88243,111705,426350,389724,250707
7392,6114,19205,82294,214543,154107,284975,548292
7393,5810,24579,111861,78058,160603,164537,234104
7394,4649,11377,43068,197893,252704,171328,522531
7395,5056,25240,102247,97032,135954,138738,211855
7396,5939,11992,95761,303463,210567,140447,547992
7397,4445,12552,41016,134889,138767,262749,161476
7398,8502,39676,31275,71012,178115,287703,564188
7399,3985,16297,45460,92551,96821,428424,241499
7400,7004,14382,63036,170703,298430,428555,275331
7401,11383,12950,56526,68573,130272,452596,329622
7402,4700,15977,41594,150085,215853,186695,154520
7403,7744,15061,28843,88366,129391,196030,337891
7404,3196,11552,56726,113798,284569,330307,455041
7405,6799,15811,76035,155441,174930,183062,306538
7406,6519,16911,44637,155778,58111,372408,1057964
7407,7465,19948,41392,54687,91939,447663,857942
7408,4797,31075,37211,89235,127428,170385,552866
7409,10668,13803,49141,145087,208860,255348,183585
7410,3072,18679,98223,227558,244839,180578,218650
7411,6586,22751,43214,78694,125859,519328,664263
7412,6764,13246,70548,81731,157329,225969,244904
7413,11064,12327,88548,191925,144798,562625,375757
7414,7298,13238,76610,113690,221542,113062,569556
7415,7835,9225,47631,68991,160022,318031,192720
7416,6195,20910,33461,112056,325001,190521,299861
7417,4661,14997,31253,34915,215727,488520,751671
7418,7068,14465,80058,109071,181427,185962,449120
7419,7814,18899,44254,64412,244714,165227,260725
7420,5577,30362,46083,64092,81723,271728,199681
7421,6548,13150,61995,77180,162957,336774,620033
7422,7633,47025,69101,102025,182859,283615,311332
7423,5298,9528,34974,267604,158363,314875,450976
7424,4715,13169,48163,133499,168218,97427,584255
7425,4765,19120,52083,94816,162767,159360,398015
7426,9670,26785,66432,87958,121121,293843,419991
7427,10763,43017,73275,126377,241056,132106,536691
7428,6270,15647,33336,81968,206042,227189,196550
7429,6265,10217,57892,124986,176398,219624,354546
7430,6273,12029,71048,120043,140634,357164,325920
7431,2773,16993,56572,68291,107047,173690,777575
7432,10133,38760,26305,93431,520129,372537,557148
7433,5545,36636,44713,51669,93351,579784,288617
7434,3999,11932,43491,105702,201166,290448,223010
7435,7454,16808,195515,103882,279012,160760,318678
7436,4681,18046,60755,105518,172389,214102,209795
7437,6573,18978,32146,206059,172341,246574,335371
7438,7252,22764,84409,223977,112522,245436,423995
7439,8109,47168,42034,241038,177019,95921,302500
7440,9457,15662,67690,82780,126124,304950,391187
7441,7575,20241,39542,102236,213637,219601,210890
7442,7823,23778,55650,61077,320899,231019,234086
7443,13877,17500,55585,59050,207613,206192,423488
7444,5259,38555,76759,45828,205634,504651,466468
7445,6092,31662,79934,79228,105844,146992,305489
7446,9030,18489,55953,86825,107113,408125,242025
7447,10835,22431,113664,55883,80687,202483,234127
7448,3659,16660,29318,94631,182440,236333,467799
7449,7244,10195,31320,248140,141940,210784,393836
7450,13027,23004,78670,67241,378320,308809,298227
7451,5589,17369,52673,148021,205170,244906,310931
7452,6933,18663,39454,76680,212829,340080,525764
7453,5306,17895,59977,107457,173839,148493,398916
7454,4548,47491,57270,68292,158861,107554,288329
7455,8384,10606,71360,131694,204890,490022,383631
7456,10827,13474,96961,62915,243245,461017,340426
7457,8443,25901,49993,105174,316442,240490,264366
7458,5213,31754,118497,51516,309875,183860,290339
7459,3779,12730,44366,117929,166553,404692,293622
7460,4582,15254,66689,118971,167410,241273,237308
7461,3003,58998,93082,187843,71857,262495,604750
7462,16250,12050,101525,107585,87898,275197,383751
7463,4194,30423,83772,188544,238434,188242,667001
7464,3000,33016,53667,134622,225217,349187,407163
7465,6761,34204,43286,81865,195952,549827,226054
7466,5999,19168,59261,93970,92611,276229,405911
7467,9067,21056,94094,53796,258686,248494,501804
7468,4268,23056,49387,125316,207776,184700,205384
7469,4212,31934,48942,62947,222987,327970,560220
7470,4951,17561,37721,264262,288846,184980,216142
7471,7713,44938,32140,71528,97457,176622,606114
7472,8264,22895,39097,182876,188399,351212,293900
7473,7482,42074,68856,114244,245830,450946,355131
7474,3705,10996,89753,58188,289831,251060,254873
7475,4133,11201,38503,167261,156011,292467,608389
7476,17750,16371,104844,101417,141733,209786,508492
7477,4040,17825,70792,134633,393216,204047,290761
7478,6351,13659,53920,85871,150998,255494,266973
7479,7728,24297,60853,398865,292630,337669,264692
7480,8845,18929,91766,179523,214175,181568,237180
7481,5491,14009,34450,232845,246963,271611,172060
7482,5162,13770,66365,121158,118164,356119,509786
7483,4146,26344,58236,104461,350448,202395,320297
7484,5429,13330,34456,125419,209338,250589,401110
7485,4464,35970,64145,129245,69351,276987,271495
7486,3718,24585,39498,124969,269502,574061,623834
7487,4819,31332,119081,80356,256028,313258,295131
7488,6918,22759,83858,153387,641226,309860,205501
7489,4951,16361,70498,78738,194779,274747,725874
7490,10831,15068,38604,70129,161827,275035,224290
7491,4122,14167,28839,157931,197203,449674,327618
7492,3536,36087,61901,122152,162142,142747,530348
7493,6040,10117,43877,159254,116146,380011,213882
7494,10590,31897,33974,66131,92070,722298,390424
7495,5828,28120,43079,87895,182014,228328,257987
7496,2415,39830,56045,115442,253883,249152,474837
7497,6550,32238,78479,319147,240812,233049,527877
7498,9820,10345,36810,175637,259335,505227,183748
7499,5837,26960,46232,130407,159113,293604,231419
7500,13130,17638,65199,75120,130978,318919,257805
7501,4011,24187,85486,70766,167932,243461,298259
7502,4827,32262,45356,58592,125802,273680,312553
7503,13523,18419,68209,320295,195036,163333,295001
7504,13024,18970,37573,145492,212334,178850,269703
7505,5382,20422,111954,63670,115690,249075,197635
7506,5446,37286,49990,164515,301018,387630,365906
7507,3640,13791,79369,172103,271332,227619,188281
7508,7986,26394,47696,175659,168004,140576,646460
7509,8960,9860,87530,60870,156935,516992,342118
7510,3188,13424,52437,148883,194543,218399,344027
7511,3095,22588,84245,123089,247504,305751,385997
