Trial,R=250,R=500,R=1000,R=1500,R=2000,R=2500,R=3000
605,6851,15118,30867,114121,140059,385543,267867
606,3594,25218,61456,115699,159466,295115,267174
607,3951,20089,120350,138411,131736,265457,236827
608,4151,13542,81394,89591,107546,291337,735279
609,9064,11689,46826,111848,165818,187260,249831
610,5605,41381,33594,186514,128161,145229,509092
611,11232,30422,52249,64503,217228,273553,360972
612,5587,17938,43535,171264,136377,426947,322356
613,4933,19110,53965,146024,334944,202087,530620
614,7037,19930,47836,84964,115497,378768,473400
615,5573,16778,112318,241992,284912,157064,418953
616,3753,16049,46698,57397,351117,430798,363614
617,16746,14779,31279,117301,253105,181129,398979
618,9235,14482,103635,143768,117237,231463,433015
619,5391,19913,66224,45239,302035,151071,546411
620,4528,12963,49706,309726,176357,113895,674760
621,5311,37514,42023,179061,296683,478368,586195
622,13306,14191,55533,158720,373638,264518,254090
623,13970,14680,24362,121642,147650,875259,192554
624,3995,20029,41679,109336,115652,241464,665557
625,6861,15393,33932,77982,107113,299069,179422
626,4111,16163,23735,218710,160763,176707,671739
627,7820,19353,102495,79341,386330,406495,813538
628,6247,31264,74022,49615,133751,197225,437592
629,8367,14569,49289,249166,145054,204047,806543
630,5071,10826,50659,184923,159397,313244,337704
631,2756,11568,32205,109112,91649,669295,350825
632,4499,22861,54205,106744,213858,249571,270686
633,7013,14532,26921,156753,124087,346398,477092
634,5346,21782,55457,187733,244440,314064,409757
635,8647,60489,79484,113419,101545,282075,374866
636,4175,23296,42962,98258,268887,179143,330135
637,6692,28522,76638,119406,253681,339594,148416
638,6321,10779,38966,163909,109072,351705,311782
639,8568,34994,96101,271576,166343,268136,657976
640,5964,15314,70866,75750,168389,519185,283648
641,4993,21586,42420,103104,133166,122964,305644
642,4804,19924,52264,42663,161775,209152,223209
643,4507,13517,76620,131161,148788,199166,452399
644,13195,47419,67674,144475,233801,161107,495951
645,3872,16726,42967,132945,160819,124211,270269
646,5379,29061,40984,70804,180614,141521,366005
647,7527,36340,76921,76146,239966,171357,484079
648,8073,18684,39534,64799,136264,347138,339391
649,5345,21331,72177,112059,167526,226024,583671
650,6796,10673,53255,178704,214869,370824,338871
651,5335,23871,71362,256476,199412,279054,232409
652,4686,24425,66453,150979,131392,281799,348661
653,8637,14104,43353,178097,359881,228122,696360
654,8824,11060,42138,141348,280839,285384,423468
655,16338,26032,49668,188416,111772,144301,339809
656,3177,26328,58477,65089,178917,246029,247447
657,3881,24215,48680,259429,189174,528619,577837
658,3203,13439,72190,71655,141298,226704,353487
659,3865,20177,70100,81369,149043,270481,236998
660,8640,16889,30016,70496,213897,331586,291429
661,4907,24648,61754,164636,94295,473134,489222
662,4246,28776,71272,122491,171383,575386,158509
663,5039,35407,80904,90297,111835,128285,417606
664,4007,19278,132223,72787,172861,263260,201218
665,13073,25046,59682,61891,113521,467579,307114
666,14012,37293,34392,250976,123057,339235,575523
667,3935,11961,51291,147437,175122,193115,718864
668,3675,26144,54384,109320,331547,320548,248572
669,7948,10910,38343,77133,141302,203993,643782
670,12492,21915,103278,88889,109804,270521,365586
671,3614,30020,67059,174972,110650,257904,359295
672,6375,23184,58723,78681,274111,331685,361947
673,4363,26009,33001,108759,120081,162241,207642
674,16609,13692,38040,115329,244645,401407,373664
675,5077,18909,70916,124250,483848,324856,332008
676,7411,23430,44150,82583,153679,429039,303969
677,4731,24762,48385,91937,128593,633499,515886
678,3510,11459,78407,80116,347748,437637,278123
679,7854,21922,44295,75457,219357,241172,318750
680,5902,15189,92190,125878,99089,177991,237787
681,5546,28501,97040,106269,248704,323137,352264
682,2935,9854,108048,127631,405973,144257,240830
683,8709,9175,61541,160122,179828,192242,192566
684,6322,17459,33991,70771,205442,124664,484006
685,6845,12978,137013,169592,131029,296577,367717
686,9898,12105,136751,166845,216619,549934,473717
687,8686,20924,34045,140686,184820,217488,389334
688,4831,14413,80116,85544,302497,337004,328522
689,5261,6208,62517,275489,117251,192522,407400
690,8699,37719,45969,104214,158216,320005,328566
691,2533,10771,58426,196637,319507,171253,886920
692,15690,23208,53637,201536,126110,236080,555294
693,11236,14890,59211,64715,563017,265584,351694
694,10595,16659,145747,132793,255417,273849,288805
695,4754,35110,74806,262494,96465,323901,182145
696,14379,23978,58726,235708,196323,297602,423076
697,8852,19242,39014,117605,138654,229850,351432
698,6756,18309,75651,104382,341334,348629,242892
699,4834,30350,96537,213424,270386,102502,132241
700,7720,15824,64182,135618,229709,273688,652353
701,5715,27878,31858,44479,248906,415082,345455
702,5872,7539,53607,74998,328595,288521,260597
703,11605,17299,25243,130786,212248,238323,480548
704,5424,18914,55571,127665,165888,274509,276921
705,6357,30461,75244,135722,179969,437616,398073
706,9445,28400,51527,311060,203992,332152,231635
707,2579,30428,26736,98352,101332,272271,224073
708,10732,35492,66459,100858,387909,508749,297860
709,6916,11116,61626,130928,266466,200526,427304
710,4233,16479,39108,88959,144276,214927,435813
711,4209,13898,48887,95658,87825,254376,334501
712,7904,18182,112549,108026,198130,172310,399734
713,3062,25069,81283,201725,135589,123676,898715
714,6014,14070,49187,69781,172248,182019,532466
715,2968,32560,76484,90369,183438,372552,517180
716,6827,16246,85963,98942,338437,230573,265700
717,6179,13960,50894,121928,178227,226741,189436
718,7678,9648,37248,94756,101964,316988,529008
719,8404,23121,37002,76977,362815,215099,179423
720,4208,14989,86948,217538,323370,396144,390132
721,8181,19530,51168,70147,95535,233191,248826
722,10258,23833,39818,182557,234072,272772,326068
723,3324,22807,79428,85056,187475,406544,309828
724,6538,28162,77645,70133,96511,213653,540345
725,15094,34125,86982,129487,257525,277329,276421
726,7861,21055,36707,169447,143871,300461,686377
727,13442,16654,69655,203314,284417,120726,458304
728,12292,16123,102722,126494,204202,273232,171715
729,10585,20179,55338,116848,214661,244575,292836
730,8591,28620,48383,202917,194379,523053,189048
731,9750,13965,28401,72630,212538,769242,729809
732,7152,28172,43242,103487,282567,291209,613113
733,7357,24363,57366,115352,129881,271125,297260
734,5206,20662,46429,210016,128854,210174,253171
735,10804,20667,77075,163958,104694,253141,299560
736,6777,13470,70160,83338,141602,239218,257729
737,5991,24116,53408,119036,420473,168271,359402
738,7180,13623,55652,204409,250172,210084,333846
739,5826,11042,69901,141930,131709,504904,232595
740,9635,23095,42333,206946,168582,339913,372341
741,3680,40906,55074,48837,244986,141878,386927
742,5759,16358,27570,86349,138862,338209,262643
743,7507,58771,87133,204485,190953,166911,352451
744,3573,23113,58980,212194,130929,386169,499067
745,6779,10448,24973,110519,162416,261185,208497
746,6916,18421,138693,133268,216312,432421,320077
747,6626,18702,67415,60054,280327,312153,182066
748,7789,8309,106712,112011,97758,363601,329945
749,9821,10365,49849,65963,286419,232215,1160611
750,15784,18207,74092,101832,253425,127632,567350
751,3632,24295,54736,63914,128849,198482,401257
752,5589,24372,81242,53836,210785,359962,199244
753,2655,35332,58696,100115,91906,176107,695916
754,3959,16464,67565,164126,102677,208526,375626
755,7821,17706,78045,147561,275128,296351,541955
756,3397,29529,93306,82344,235072,145456,360152
757,3868,13651,42675,186565,257405,435517,377906
758,5891,11173,84657,96049,99426,459535,323379
759,5885,18283,90867,127319,156115,409842,523216
760,6140,18964,54278,101680,267018,132486,511039
761,8173,36779,39644,146981,197200,210649,213918
762,12497,9865,52592,77176,237367,293626,215466
763,9429,11861,72489,86242,113105,168663,184853
764,7472,26810,62469,111518,195838,295011,527626
765,7595,11423,32607,106519,179708,221111,496898
766,3018,17326,85948,59177,109306,168633,802569
767,9861,33748,80202,148473,372130,230889,515165
768,4180,33277,56025,66804,161389,318951,381410
769,5052,15091,40506,138056,190215,277965,267334
770,2736,25046,61499,71222,166877,273084,258715
771,3700,10828,72819,73715,105732,406506,581776
772,3396,45419,36299,107316,224582,321705,273609
773,4040,15005,85885,204151,155295,261838,191452
774,5693,30330,34997,114092,118299,296937,198695
775,6908,12052,93851,110553,269029,253683,311396
776,6755,37081,46795,190744,124288,215545,339147
777,7282,12293,59666,69073,75784,260296,350860
778,6436,19150,34867,126525,386654,145408,932834
779,6195,18941,61887,79475,119656,465876,150949
780,5394,30401,30764,96434,98077,241764,240321
781,5357,17467,45117,75192,196494,259571,189749
782,6594,15097,61090,80113,116293,238562,371173
783,4881,40555,76518,85152,139374,189530,373766
784,9851,41868,86176,107618,73656,525704,903744
785,11056,10184,87584,113948,142104,582457,409301
786,3961,12855,70035,204678,341607,344860,386379
787,5723,14587,80354,214585,215091,459792,201289
788,5492,16410,90583,119790,142546,315948,339771
789,5399,21520,57098,134772,211354,211094,257771
790,13963,16032,54649,251035,205224,270095,346834
791,3911,14787,40751,53589,143708,327079,348973
792,12094,13566,43148,138780,158239,233504,309541
793,4151,28052,49237,50158,401009,249839,190261
794,5111,16675,53426,183898,138786,431112,238946
795,6149,13171,63454,90235,142023,338518,303253
796,4254,14025,33374,56514,299661,435592,628553
797,5656,30865,43068,119465,216474,164205,256513
798,9991,20401,68621,253566,214613,249684,336109
799,5489,8977,26922,93744,283753,375329,261362
800,7624,17453,37263,136760,175727,355832,253123
801,3549,30112,55978,123995,226686,233296,223373
802,5837,16249,38311,125586,201388,230427,511893
803,3204,11147,88185,112342,250883,239573,395891
804,10202,15125,80662,95445,98042,297506,859135
805,2757,22535,113535,297108,186866,451973,416902
806,4192,18716,44889,92294,187789,338113,319764
807,7088,16328,43195,129723,385783,247071,291222
808,16470,22181,56691,52865,214997,141484,255086
809,7529,22733,63773,71632,165311,145329,480974
810,9581,13150,57629,91829,78701,467289,277036
811,7689,42088,76011,60746,196663,500192,248897
812,6884,31340,69021,114399,295402,520820,467115
813,9627,40821,43981,110161,243139,261664,342969
814,7865,11293,107875,173486,187541,365923,536264
815,2925,11900,33132,136186,336395,412884,236232
816,11272,20926,37465,208272,94583,430715,375390
817,5356,49661,83160,113067,246379,193665,605050
818,10874,11442,41100,151331,355614,118418,1054365
819,3810,15713,63562,94100,143689,304833,521870
820,6459,18454,33852,160584,263654,270433,190316
821,6011,25792,47793,140276,90249,170337,341071
822,9060,45990,62508,166305,172977,140429,270463
823,7771,45917,40136,113535,249819,332615,545457
824,12322,18578,39740,72980,219599,109614,449092
825,5186,26350,41387,137749,382906,151635,457340
826,8570,24736,45254,73443,190264,220161,310189
827,3628,24686,63832,144602,148656,195668,410566
828,4444,10610,104986,74012,106080,116380,860139
829,6590,36253,56438,155370,245173,303821,348722
830,6050,16247,41312,184884,95358,185165,223953
831,4522,12050,86547,269399,234102,220154,384514
832,6089,10536,42873,88202,131353,273766,526512
833,7175,23558,56344,97780,158849,340806,351744
834,2352,12281,76773,133330,96850,145514,235660
835,13048,21948,55479,91847,135095,429204,279958
836,7141,24049,60458,66679,124915,122269,309909
837,7183,23742,31472,107369,345533,147725,461673
838,4870,50129,32729,141914,154583,213411,441816
839,6337,32975,36111,112787,139071,312745,408478
840,4715,19633,27576,75802,157842,117630,425196
841,10778,17310,96614,90528,237810,271399,487841
842,5070,24068,31436,180496,120597,220065,425194
843,10406,21471,38105,167456,181720,217020,442006
844,10703,20459,50286,89237,150378,621349,230455
845,4958,10679,47291,122742,184356,256932,297336
846,6131,23723,55992,102628,137622,246153,309160
847,4681,15838,50942,155395,148225,331228,239003
848,9545,17118,44094,144686,338692,447481,450502
849,9236,24743,40275,98996,264124,133024,466535
850,15388,22125,80138,219223,175560,254323,334012
851,6628,23055,65181,111851,258423,308032,495049
852,4373,12907,53715,99654,251774,341167,555800
853,6393,30461,63346,100913,262659,425056,260434
854,6580,14179,85608,52741,114620,450518,457076
855,5941,11266,46093,52025,134925,178515,426662
856,5030,34541,78582,160123,166003,166433,228102
857,7700,19149,89857,95881,267247,386295,521261
858,8917,22508,38107,102066,179455,132495,170249
859,8246,9691,64924,92676,174965,672256,465861
860,2746,9074,116689,61228,360645,231615,624286
861,4856,32425,189492,64746,102095,304023,385835
862,5836,21939,52106,136709,78807,218722,226510
863,11558,13769,38010,118337,255273,179105,232488
864,3920,29571,65982,130050,157391,315498,335572
865,2769,9480,30233,73479,274181,208837,291742
866,6376,21431,55570,187538,218450,200542,841386
867,4609,18788,125454,136145,205157,193335,537721
868,4082,27402,39262,242650,113402,310191,208713
869,6788,21906,37483,163964,209885,238203,779509
870,6557,12734,54944,123613,220502,210328,376178
871,4779,10189,42529,87968,196125,141290,165741
872,12916,13139,55985,230633,163864,429916,638425
873,7556,19471,59457,218422,166079,330723,850003
874,7290,12635,40400,79884,81892,232249,246909
875,5566,34231,79602,92038,142601,202235,212556
876,8130,19852,33778,159392,355755,160271,255314
877,5398,78496,49246,116071,117680,436008,252553
878,3256,16943,54786,92528,361096,231294,423821
879,9139,12287,64080,84937,154108,342186,376611
880,17089,24882,108763,145316,98436,224632,293504
881,4877,15480,104800,207198,119056,214710,254577
882,2934,19304,60397,72346,115006,268202,436188
883,6079,53666,25218,159871,104000,429773,228023
884,6262,7382,50857,82011,286664,855028,312777
885,5241,16552,49097,83041,244478,145846,441747
886,6374,29979,55225,120549,209901,401752,397420
887,7134,22196,24975,99716,114485,199502,261057
888,7862,16120,76690,197178,236485,193472,283999
889,5364,28800,45918,95704,105544,223688,417000
890,3463,32125,86296,274693,352720,172429,253254
891,7973,16095,54277,239797,146745,186963,185113
892,5064,18586,68693,115167,216324,307493,229734
893,5612,20363,64339,149348,150802,157314,771034
894,5482,13716,100472,137282,171314,523945,245721
895,5362,16403,40531,84219,362416,228278,683680
896,5417,36665,80196,196377,212678,201882,328966
897,3840,11019,92318,71936,152939,348985,441635
898,5598,15198,78456,84132,156378,139400,406848
899,6282,35662,49143,95916,186792,223734,355078
900,9095,13143,69249,184172,161564,428311,293600
901,3959,21588,135921,96801,245904,414411,351071
902,12106,16918,100481,202737,281332,385830,498548
903,4649,25976,90295,120059,125919,374050,420837
904,4290,30786,39983,158950,98896,177939,302300
905,6460,23877,61410,137548,136043,289712,210219
906,7640,31589,44243,90951,98572,130189,653914
907,5393,16395,68618,71717,287168,109509,248139
908,7452,10548,65934,144467,206521,308553,365758
909,9802,34437,39117,87348,92294,267965,288133
910,4593,10391,80031,114350,213632,231329,277981
911,5736,19444,93402,187376,251988,151545,197206
912,7898,32046,118237,90763,223673,212107,396752
913,16055,20004,41597,120222,196377,332501,338224
914,5646,11295,76826,115433,248337,159892,351732
915,8671,28925,56034,56659,120378,434225,192423
916,9905,20676,75203,65362,168332,156638,367928
917,7441,18699,97246,52813,244959,201593,385093
918,11357,37956,21264,113554,227152,242904,275174
919,3899,18570,84037,141350,132405,350017,1132406
920,5740,17215,54603,136561,187200,357833,246286
921,7740,21722,57167,223875,163356,213341,262033
922,8205,12791,49407,106873,277457,533127,355998
923,9986,31450,98147,67182,137385,331837,504371
924,3532,11733,59278,266816,374502,307571,1002955
